index,Location,Year,Date,Event,Round,Stage,Heat,Athlete,Country,Age,Final_Rank,Rank,Time,Avg Speed,Initial_CSE,Final_CSE,Mu,Sigma,ExpectedRank,RatingChange
706,Berlin,2020,2020-02-29,WCH,1,R8,8,NITTA_Yudai,JPN,,5.0,1.0,10.003,,Holder,Holder,Holder,Holder,Holder,Holder
707,Berlin,2020,2020-02-29,WCH,1,R8,8,CALEYRON_Quentin,FRA,,12.0,2.0,10.074,,Holder,Holder,Holder,Holder,Holder,Holder
708,Berlin,2020,2020-02-29,WCH,1,QF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,9.974,,Holder,Holder,Holder,Holder,Holder,Holder
709,Berlin,2020,2020-02-29,WCH,1,QF,1,NITTA_Yudai,JPN,,5.0,2.0,10.08,,Holder,Holder,Holder,Holder,Holder,Holder
710,Berlin,2020,2020-02-29,WCH,1,QF,2,HOOGLAND_Jeffrey,NED,,2.0,1.0,9.89,,Holder,Holder,Holder,Holder,Holder,Holder
711,Berlin,2020,2020-02-29,WCH,1,QF,2,BOTTICHER_Stefan,GER,,6.0,2.0,10.016,,Holder,Holder,Holder,Holder,Holder,Holder
712,Berlin,2020,2020-02-29,WCH,1,QF,3,RUDYK_Mateusz,POL,,4.0,1.0,10.085,,Holder,Holder,Holder,Holder,Holder,Holder
713,Berlin,2020,2020-02-29,WCH,1,QF,3,BUCHLI_Matthijs,NED,,7.0,2.0,10.216000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
714,Berlin,2020,2020-02-29,WCH,1,QF,4,AWANG_Mohd_Azizulhasni,MAS,,3.0,1.0,9.998,,Holder,Holder,Holder,Holder,Holder,Holder
715,Berlin,2020,2020-02-29,WCH,1,QF,4,FUKAYA_Tomohiro,JPN,,8.0,2.0,10.081,,Holder,Holder,Holder,Holder,Holder,Holder
708,Berlin,2020,2020-02-29,WCH,2,QF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,9.783,,Holder,Holder,Holder,Holder,Holder,Holder
709,Berlin,2020,2020-02-29,WCH,2,QF,1,NITTA_Yudai,JPN,,5.0,2.0,9.934,,Holder,Holder,Holder,Holder,Holder,Holder
710,Berlin,2020,2020-02-29,WCH,2,QF,2,HOOGLAND_Jeffrey,NED,,2.0,1.0,9.776,,Holder,Holder,Holder,Holder,Holder,Holder
711,Berlin,2020,2020-02-29,WCH,2,QF,2,BOTTICHER_Stefan,GER,,6.0,2.0,9.926,,Holder,Holder,Holder,Holder,Holder,Holder
712,Berlin,2020,2020-02-29,WCH,2,QF,3,RUDYK_Mateusz,POL,,4.0,1.0,10.073,,Holder,Holder,Holder,Holder,Holder,Holder
713,Berlin,2020,2020-02-29,WCH,2,QF,3,BUCHLI_Matthijs,NED,,7.0,2.0,10.258000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
714,Berlin,2020,2020-02-29,WCH,2,QF,4,AWANG_Mohd_Azizulhasni,MAS,,3.0,1.0,10.071,,Holder,Holder,Holder,Holder,Holder,Holder
715,Berlin,2020,2020-02-29,WCH,2,QF,4,FUKAYA_Tomohiro,JPN,,8.0,2.0,10.071,,Holder,Holder,Holder,Holder,Holder,Holder
716,Berlin,2020,2020-02-29,WCH,1,SF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,9.842,,Holder,Holder,Holder,Holder,Holder,Holder
717,Berlin,2020,2020-02-29,WCH,1,SF,1,AWANG_Mohd_Azizulhasni,MAS,,3.0,2.0,10.317,,Holder,Holder,Holder,Holder,Holder,Holder
718,Berlin,2020,2020-02-29,WCH,1,SF,2,HOOGLAND_Jeffrey,NED,,2.0,1.0,9.761,,Holder,Holder,Holder,Holder,Holder,Holder
719,Berlin,2020,2020-02-29,WCH,1,SF,2,RUDYK_Mateusz,POL,,4.0,2.0,10.414,,Holder,Holder,Holder,Holder,Holder,Holder
716,Berlin,2020,2020-02-29,WCH,2,SF,1,LAVREYSEN_Harrie,NED,,1.0,1.0,9.904,,Holder,Holder,Holder,Holder,Holder,Holder
717,Berlin,2020,2020-02-29,WCH,2,SF,1,AWANG_Mohd_Azizulhasni,MAS,,3.0,2.0,10.234,,Holder,Holder,Holder,Holder,Holder,Holder
718,Berlin,2020,2020-02-29,WCH,2,SF,2,HOOGLAND_Jeffrey,NED,,2.0,1.0,9.808,,Holder,Holder,Holder,Holder,Holder,Holder
719,Berlin,2020,2020-02-29,WCH,2,SF,2,RUDYK_Mateusz,POL,,4.0,2.0,9.921,,Holder,Holder,Holder,Holder,Holder,Holder
720,Berlin,2020,2020-02-29,WCH,1,F,G,LAVREYSEN_Harrie,NED,,1.0,1.0,9.79,,Holder,Holder,Holder,Holder,Holder,Holder
721,Berlin,2020,2020-02-29,WCH,1,F,G,HOOGLAND_Jeffrey,NED,,2.0,2.0,9.854,,Holder,Holder,Holder,Holder,Holder,Holder
722,Berlin,2020,2020-02-29,WCH,1,F,B,AWANG_Mohd_Azizulhasni,MAS,,3.0,1.0,10.145,,Holder,Holder,Holder,Holder,Holder,Holder
723,Berlin,2020,2020-02-29,WCH,1,F,B,RUDYK_Mateusz,POL,,4.0,2.0,10.145,,Holder,Holder,Holder,Holder,Holder,Holder
720,Berlin,2020,2020-02-29,WCH,2,F,G,LAVREYSEN_Harrie,NED,,1.0,1.0,9.691,,Holder,Holder,Holder,Holder,Holder,Holder
721,Berlin,2020,2020-02-29,WCH,2,F,G,HOOGLAND_Jeffrey,NED,,2.0,2.0,9.886000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
722,Berlin,2020,2020-02-29,WCH,2,F,B,AWANG_Mohd_Azizulhasni,MAS,,3.0,1.0,10.089,,Holder,Holder,Holder,Holder,Holder,Holder
723,Berlin,2020,2020-02-29,WCH,2,F,B,RUDYK_Mateusz,POL,,4.0,2.0,10.942,,Holder,Holder,Holder,Holder,Holder,Holder
724,Hong_Kong,2021,2021-05-16,NC,1,R16,1,MATSUI_Koyu,RKD,,4.0,1.0,10.5,,Holder,Holder,Holder,Holder,Holder,Holder
725,Hong_Kong,2021,2021-05-16,NC,1,R16,1,MOHAMED_YUSOFF_Mohamed_Elyas,SIN,,21.0,2.0,10.646,,Holder,Holder,Holder,Holder,Holder,Holder
726,Hong_Kong,2021,2021-05-16,NC,1,R16,2,LAW_Tsz_Chun,HKG,,8.0,1.0,10.65,,Holder,Holder,Holder,Holder,Holder,Holder
727,Hong_Kong,2021,2021-05-16,NC,1,R16,2,MASRI_Amar_Danial,MAS,,20.0,2.0,10.712,,Holder,Holder,Holder,Holder,Holder,Holder
728,Hong_Kong,2021,2021-05-16,NC,1,R16,3,JONAUSKAS_Svajunas,LTU,,14.0,1.0,10.78,,Holder,Holder,Holder,Holder,Holder,Holder
729,Hong_Kong,2021,2021-05-16,NC,1,R16,3,DANYLCHUK_Bohdan,UKR,,19.0,2.0,10.879,,Holder,Holder,Holder,Holder,Holder,Holder
730,Hong_Kong,2021,2021-05-16,NC,1,R16,4,SAHROM_Muhammad_Ridwan,MAS,,16.0,1.0,10.74,,Holder,Holder,Holder,Holder,Holder,Holder
731,Hong_Kong,2021,2021-05-16,NC,1,R16,4,SZABO_Norbert,ROU,,17.0,2.0,10.85,,Holder,Holder,Holder,Holder,Holder,Holder
732,Hong_Kong,2021,2021-05-16,NC,1,R16,5,TO_Cheuk_Hei,HKG,,15.0,1.0,11.031,,Holder,Holder,Holder,Holder,Holder,Holder
733,Hong_Kong,2021,2021-05-16,NC,1,R16,5,DENYSENKO_Vladyslav,UKR,,18.0,2.0,11.099,,Holder,Holder,Holder,Holder,Holder,Holder
734,Hong_Kong,2021,2021-05-16,NC,1,R8,1,WAKIMOTO_Yuta,JPN,,2.0,1.0,10.152,,Holder,Holder,Holder,Holder,Holder,Holder
735,Hong_Kong,2021,2021-05-16,NC,1,R8,1,TO_Cheuk_Hei,HKG,,15.0,2.0,11.174999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
736,Hong_Kong,2021,2021-05-16,NC,1,R8,2,NITTA_Yudai,JPN,,1.0,1.0,10.328,,Holder,Holder,Holder,Holder,Holder,Holder
737,Hong_Kong,2021,2021-05-16,NC,1,R8,2,SAHROM_Muhammad_Ridwan,MAS,,16.0,2.0,10.413,,Holder,Holder,Holder,Holder,Holder,Holder
738,Hong_Kong,2021,2021-05-16,NC,1,R8,3,FUKAYA_Tomohiro,DSR,,3.0,1.0,10.551,,Holder,Holder,Holder,Holder,Holder,Holder
739,Hong_Kong,2021,2021-05-16,NC,1,R8,3,JONAUSKAS_Svajunas,LTU,,14.0,2.0,10.654,,Holder,Holder,Holder,Holder,Holder,Holder
740,Hong_Kong,2021,2021-05-16,NC,1,R8,4,LAW_Tsz_Chun,HKG,,8.0,1.0,10.534,,Holder,Holder,Holder,Holder,Holder,Holder
741,Hong_Kong,2021,2021-05-16,NC,1,R8,4,YAMASAKI_Kento,RKD,,9.0,2.0,REL,,Holder,Holder,Holder,Holder,Holder,Holder
742,Hong_Kong,2021,2021-05-16,NC,1,R8,5,MATSUI_Koyu,RKD,,4.0,1.0,10.471,,Holder,Holder,Holder,Holder,Holder,Holder
743,Hong_Kong,2021,2021-05-16,NC,1,R8,5,PERALTA_Juan,ESP,,10.0,2.0,10.475,,Holder,Holder,Holder,Holder,Holder,Holder
744,Hong_Kong,2021,2021-05-16,NC,1,R8,6,ANGSUTHASAWIT_Jai,THA,,7.0,1.0,10.242,,Holder,Holder,Holder,Holder,Holder,Holder
745,Hong_Kong,2021,2021-05-16,NC,1,R8,6,SHINZAN_Kyohei,BGT,,11.0,2.0,10.332,,Holder,Holder,Holder,Holder,Holder,Holder
746,Hong_Kong,2021,2021-05-16,NC,1,R8,7,NAKANO_Shinji,DSR,,5.0,1.0,10.389,,Holder,Holder,Holder,Holder,Holder,Holder
747,Hong_Kong,2021,2021-05-16,NC,1,R8,7,MARTINEZ_CHORRO_Alejandro,ESP,,13.0,2.0,10.517999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
748,Hong_Kong,2021,2021-05-16,NC,1,R8,8,MOHD_ZONIS_Muhammad_Fadhil,SDF,,6.0,1.0,10.262,,Holder,Holder,Holder,Holder,Holder,Holder
749,Hong_Kong,2021,2021-05-16,NC,1,R8,8,LENDEL_Vasilijus,LTU,,12.0,2.0,10.441,,Holder,Holder,Holder,Holder,Holder,Holder
750,Hong_Kong,2021,2021-05-16,NC,1,QF,1,WAKIMOTO_Yuta,JPN,,2.0,1.0,10.276,,Holder,Holder,Holder,Holder,Holder,Holder
751,Hong_Kong,2021,2021-05-16,NC,1,QF,1,MOHD_ZONIS_Muhammad_Fadhil,SDF,,6.0,2.0,10.295,,Holder,Holder,Holder,Holder,Holder,Holder
752,Hong_Kong,2021,2021-05-16,NC,1,QF,2,NITTA_Yudai,JPN,,1.0,1.0,10.554,,Holder,Holder,Holder,Holder,Holder,Holder
753,Hong_Kong,2021,2021-05-16,NC,1,QF,2,NAKANO_Shinji,DSR,,5.0,2.0,10.594,,Holder,Holder,Holder,Holder,Holder,Holder
754,Hong_Kong,2021,2021-05-16,NC,1,QF,3,FUKAYA_Tomohiro,DSR,,3.0,1.0,10.311,,Holder,Holder,Holder,Holder,Holder,Holder
755,Hong_Kong,2021,2021-05-16,NC,1,QF,3,ANGSUTHASAWIT_Jai,THA,,7.0,2.0,10.386,,Holder,Holder,Holder,Holder,Holder,Holder
756,Hong_Kong,2021,2021-05-16,NC,1,QF,4,MATSUI_Koyu,RKD,,4.0,1.0,10.216,,Holder,Holder,Holder,Holder,Holder,Holder
757,Hong_Kong,2021,2021-05-16,NC,1,QF,4,LAW_Tsz_Chun,HKG,,8.0,2.0,11.059999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
750,Hong_Kong,2021,2021-05-16,NC,2,QF,1,WAKIMOTO_Yuta,JPN,,2.0,1.0,10.264,,Holder,Holder,Holder,Holder,Holder,Holder
751,Hong_Kong,2021,2021-05-16,NC,2,QF,1,MOHD_ZONIS_Muhammad_Fadhil,SDF,,6.0,2.0,10.466,,Holder,Holder,Holder,Holder,Holder,Holder
752,Hong_Kong,2021,2021-05-16,NC,2,QF,2,NITTA_Yudai,JPN,,1.0,1.0,10.344,,Holder,Holder,Holder,Holder,Holder,Holder
753,Hong_Kong,2021,2021-05-16,NC,2,QF,2,NAKANO_Shinji,DSR,,5.0,2.0,10.641,,Holder,Holder,Holder,Holder,Holder,Holder
754,Hong_Kong,2021,2021-05-16,NC,2,QF,3,FUKAYA_Tomohiro,DSR,,3.0,1.0,10.228,,Holder,Holder,Holder,Holder,Holder,Holder
755,Hong_Kong,2021,2021-05-16,NC,2,QF,3,ANGSUTHASAWIT_Jai,THA,,7.0,2.0,10.327,,Holder,Holder,Holder,Holder,Holder,Holder
756,Hong_Kong,2021,2021-05-16,NC,2,QF,4,MATSUI_Koyu,RKD,,4.0,1.0,10.43,,Holder,Holder,Holder,Holder,Holder,Holder
757,Hong_Kong,2021,2021-05-16,NC,2,QF,4,LAW_Tsz_Chun,HKG,,8.0,2.0,10.568,,Holder,Holder,Holder,Holder,Holder,Holder
758,Hong_Kong,2021,2021-05-16,NC,1,SF,1,WAKIMOTO_Yuta,JPN,,2.0,1.0,10.11,,Holder,Holder,Holder,Holder,Holder,Holder
759,Hong_Kong,2021,2021-05-16,NC,1,SF,1,MATSUI_Koyu,RKD,,4.0,2.0,10.293,,Holder,Holder,Holder,Holder,Holder,Holder
760,Hong_Kong,2021,2021-05-16,NC,1,SF,2,NITTA_Yudai,JPN,,1.0,1.0,10.178,,Holder,Holder,Holder,Holder,Holder,Holder
761,Hong_Kong,2021,2021-05-16,NC,1,SF,2,FUKAYA_Tomohiro,DSR,,3.0,2.0,10.455,,Holder,Holder,Holder,Holder,Holder,Holder
758,Hong_Kong,2021,2021-05-16,NC,2,SF,1,WAKIMOTO_Yuta,JPN,,2.0,1.0,10.262,,Holder,Holder,Holder,Holder,Holder,Holder
759,Hong_Kong,2021,2021-05-16,NC,2,SF,1,MATSUI_Koyu,RKD,,4.0,2.0,10.428,,Holder,Holder,Holder,Holder,Holder,Holder
760,Hong_Kong,2021,2021-05-16,NC,2,SF,2,NITTA_Yudai,JPN,,1.0,1.0,10.304,,Holder,Holder,Holder,Holder,Holder,Holder
761,Hong_Kong,2021,2021-05-16,NC,2,SF,2,FUKAYA_Tomohiro,DSR,,3.0,2.0,11.191,,Holder,Holder,Holder,Holder,Holder,Holder
762,Hong_Kong,2021,2021-05-16,NC,1,F,G,NITTA_Yudai,JPN,,1.0,1.0,10.291,,Holder,Holder,Holder,Holder,Holder,Holder
763,Hong_Kong,2021,2021-05-16,NC,1,F,G,WAKIMOTO_Yuta,JPN,,2.0,2.0,10.325000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
764,Hong_Kong,2021,2021-05-16,NC,1,F,B,FUKAYA_Tomohiro,DSR,,3.0,1.0,10.414,,Holder,Holder,Holder,Holder,Holder,Holder
765,Hong_Kong,2021,2021-05-16,NC,1,F,B,MATSUI_Koyu,RKD,,4.0,2.0,10.597999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
762,Hong_Kong,2021,2021-05-16,NC,2,F,G,NITTA_Yudai,JPN,,1.0,1.0,10.289,,Holder,Holder,Holder,Holder,Holder,Holder
763,Hong_Kong,2021,2021-05-16,NC,2,F,G,WAKIMOTO_Yuta,JPN,,2.0,2.0,10.314,,Holder,Holder,Holder,Holder,Holder,Holder
764,Hong_Kong,2021,2021-05-16,NC,2,F,B,FUKAYA_Tomohiro,DSR,,3.0,1.0,10.307,,Holder,Holder,Holder,Holder,Holder,Holder
765,Hong_Kong,2021,2021-05-16,NC,2,F,B,MATSUI_Koyu,RKD,,4.0,2.0,10.587,,Holder,Holder,Holder,Holder,Holder,Holder
766,St_Petersburg,2021,2021-07-11,NC,1,R16,1,ROSTOV_Pavel,MCT,,11.0,1.0,10.501,,Holder,Holder,Holder,Holder,Holder,Holder
767,St_Petersburg,2021,2021-07-11,NC,1,R16,1,SAFAROV_Alexandr,NCT,,23.0,2.0,10.583,,Holder,Holder,Holder,Holder,Holder,Holder
768,St_Petersburg,2021,2021-07-11,NC,1,R16,2,JAGER_Julien,GER,,12.0,1.0,10.507,,Holder,Holder,Holder,Holder,Holder,Holder
769,St_Petersburg,2021,2021-07-11,NC,1,R16,2,ESOW_Esow,IND,,22.0,2.0,10.597999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
770,St_Petersburg,2021,2021-07-11,NC,1,R16,3,CHUGAY_Andrey,KAZ,,13.0,1.0,10.414,,Holder,Holder,Holder,Holder,Holder,Holder
771,St_Petersburg,2021,2021-07-11,NC,1,R16,3,DANYLCHUK_Bohdan,UKR,,21.0,2.0,10.464,,Holder,Holder,Holder,Holder,Holder,Holder
772,St_Petersburg,2021,2021-07-11,NC,1,R16,4,LOVASSY_Patrik_Romeo,HUN,,14.0,1.0,10.46,,Holder,Holder,Holder,Holder,Holder,Holder
773,St_Petersburg,2021,2021-07-11,NC,1,R16,4,HLOVA_Aliaksandr,BLR,,20.0,2.0,10.593,,Holder,Holder,Holder,Holder,Holder,Holder
774,St_Petersburg,2021,2021-07-11,NC,1,R16,5,ZAITSAU_Artsiom,BLR,,15.0,1.0,10.371,,Holder,Holder,Holder,Holder,Holder,Holder
775,St_Petersburg,2021,2021-07-11,NC,1,R16,5,LAITONJAM_Ronaldo,IND,,19.0,2.0,11.252,,Holder,Holder,Holder,Holder,Holder,Holder
776,St_Petersburg,2021,2021-07-11,NC,1,R16,6,NESTEROV_Dmitry,MCT,,8.0,1.0,10.704,,Holder,Holder,Holder,Holder,Holder,Holder
777,St_Petersburg,2021,2021-07-11,NC,1,R16,6,STOVBETSKYI_Dmytro,UKR,,17.0,2.0,11.645000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
778,St_Petersburg,2021,2021-07-11,NC,1,R16,7,JONAUSKAS_Svajunas,LTU,,16.0,1.0,10.467,,Holder,Holder,Holder,Holder,Holder,Holder
779,St_Petersburg,2021,2021-07-11,NC,1,R16,7,BIANCHI_Matteo,ITA,,18.0,2.0,10.524000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
780,St_Petersburg,2021,2021-07-11,NC,1,R8,1,IAKOVLEV_Mikhail,RUS,,2.0,1.0,10.396,,Holder,Holder,Holder,Holder,Holder,Holder
781,St_Petersburg,2021,2021-07-11,NC,1,R8,1,JONAUSKAS_Svajunas,LTU,,16.0,2.0,10.547,,Holder,Holder,Holder,Holder,Holder,Holder
782,St_Petersburg,2021,2021-07-11,NC,1,R8,2,NESTEROV_Dmitry,MCT,,8.0,1.0,10.288,,Holder,Holder,Holder,Holder,Holder,Holder
783,St_Petersburg,2021,2021-07-11,NC,1,R8,2,CALEYRON_Quentin,FRA,,9.0,2.0,REL,,Holder,Holder,Holder,Holder,Holder,Holder
784,St_Petersburg,2021,2021-07-11,NC,1,R8,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.113,,Holder,Holder,Holder,Holder,Holder,Holder
785,St_Petersburg,2021,2021-07-11,NC,1,R8,3,ZAITSAU_Artsiom,BLR,,15.0,2.0,10.357,,Holder,Holder,Holder,Holder,Holder,Holder
786,St_Petersburg,2021,2021-07-11,NC,1,R8,4,DERACHE_Tom,FRA,,3.0,1.0,10.494,,Holder,Holder,Holder,Holder,Holder,Holder
787,St_Petersburg,2021,2021-07-11,NC,1,R8,4,LOVASSY_Patrik_Romeo,HUN,,14.0,2.0,10.644,,Holder,Holder,Holder,Holder,Holder,Holder
788,St_Petersburg,2021,2021-07-11,NC,1,R8,5,HOHNE_Anton,GER,,5.0,1.0,10.17,,Holder,Holder,Holder,Holder,Holder,Holder
789,St_Petersburg,2021,2021-07-11,NC,1,R8,5,CHUGAY_Andrey,KAZ,,13.0,2.0,10.258,,Holder,Holder,Holder,Holder,Holder,Holder
790,St_Petersburg,2021,2021-07-11,NC,1,R8,6,LENDEL_Vasilijus,LTU,,6.0,1.0,10.563,,Holder,Holder,Holder,Holder,Holder,Holder
791,St_Petersburg,2021,2021-07-11,NC,1,R8,6,JAGER_Julien,GER,,12.0,2.0,10.631,,Holder,Holder,Holder,Holder,Holder,Holder
792,St_Petersburg,2021,2021-07-11,NC,1,R8,7,SZALONTAY_Sandor,HUN,,4.0,1.0,10.236,,Holder,Holder,Holder,Holder,Holder,Holder
793,St_Petersburg,2021,2021-07-11,NC,1,R8,7,ROSTOV_Pavel,MCT,,11.0,2.0,10.324,,Holder,Holder,Holder,Holder,Holder,Holder
794,St_Petersburg,2021,2021-07-11,NC,1,R8,8,RAMIREZ_MORALES_Santiago,COL,,7.0,1.0,10.308,,Holder,Holder,Holder,Holder,Holder,Holder
795,St_Petersburg,2021,2021-07-11,NC,1,R8,8,BURLAKOV_Danila,RUS,,10.0,2.0,10.333,,Holder,Holder,Holder,Holder,Holder,Holder
796,St_Petersburg,2021,2021-07-11,NC,1,QF,1,IAKOVLEV_Mikhail,RUS,,2.0,1.0,10.24,,Holder,Holder,Holder,Holder,Holder,Holder
797,St_Petersburg,2021,2021-07-11,NC,1,QF,1,RAMIREZ_MORALES_Santiago,COL,,7.0,2.0,11.697000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
798,St_Petersburg,2021,2021-07-11,NC,1,QF,2,SZALONTAY_Sandor,HUN,,4.0,2.0,10.589,,Holder,Holder,Holder,Holder,Holder,Holder
799,St_Petersburg,2021,2021-07-11,NC,1,QF,2,NESTEROV_Dmitry,MCT,,8.0,1.0,10.586,,Holder,Holder,Holder,Holder,Holder,Holder
800,St_Petersburg,2021,2021-07-11,NC,1,QF,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.105,,Holder,Holder,Holder,Holder,Holder,Holder
801,St_Petersburg,2021,2021-07-11,NC,1,QF,3,LENDEL_Vasilijus,LTU,,6.0,2.0,10.246,,Holder,Holder,Holder,Holder,Holder,Holder
802,St_Petersburg,2021,2021-07-11,NC,1,QF,4,DERACHE_Tom,FRA,,3.0,1.0,10.127,,Holder,Holder,Holder,Holder,Holder,Holder
803,St_Petersburg,2021,2021-07-11,NC,1,QF,4,HOHNE_Anton,GER,,5.0,2.0,10.157,,Holder,Holder,Holder,Holder,Holder,Holder
796,St_Petersburg,2021,2021-07-11,NC,2,QF,1,IAKOVLEV_Mikhail,RUS,,2.0,1.0,10.105,,Holder,Holder,Holder,Holder,Holder,Holder
797,St_Petersburg,2021,2021-07-11,NC,2,QF,1,RAMIREZ_MORALES_Santiago,COL,,7.0,2.0,10.315000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
798,St_Petersburg,2021,2021-07-11,NC,2,QF,2,SZALONTAY_Sandor,HUN,,4.0,1.0,10.956,,Holder,Holder,Holder,Holder,Holder,Holder
799,St_Petersburg,2021,2021-07-11,NC,2,QF,2,NESTEROV_Dmitry,MCT,,8.0,2.0,10.959999999999999,,Holder,Holder,Holder,Holder,Holder,Holder
800,St_Petersburg,2021,2021-07-11,NC,2,QF,3,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.4,,Holder,Holder,Holder,Holder,Holder,Holder
801,St_Petersburg,2021,2021-07-11,NC,2,QF,3,LENDEL_Vasilijus,LTU,,6.0,2.0,10.776,,Holder,Holder,Holder,Holder,Holder,Holder
802,St_Petersburg,2021,2021-07-11,NC,2,QF,4,DERACHE_Tom,FRA,,3.0,1.0,10.498,,Holder,Holder,Holder,Holder,Holder,Holder
803,St_Petersburg,2021,2021-07-11,NC,2,QF,4,HOHNE_Anton,GER,,5.0,2.0,10.505999999999998,,Holder,Holder,Holder,Holder,Holder,Holder
798,St_Petersburg,2021,2021-07-11,NC,3,QF,2,SZALONTAY_Sandor,HUN,,4.0,1.0,10.554,,Holder,Holder,Holder,Holder,Holder,Holder
799,St_Petersburg,2021,2021-07-11,NC,3,QF,2,NESTEROV_Dmitry,MCT,,8.0,2.0,10.658,,Holder,Holder,Holder,Holder,Holder,Holder
804,St_Petersburg,2021,2021-07-11,NC,1,SF,1,IAKOVLEV_Mikhail,RUS,,2.0,1.0,10.112,,Holder,Holder,Holder,Holder,Holder,Holder
805,St_Petersburg,2021,2021-07-11,NC,1,SF,1,DERACHE_Tom,FRA,,3.0,2.0,10.162,,Holder,Holder,Holder,Holder,Holder,Holder
806,St_Petersburg,2021,2021-07-11,NC,1,SF,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.195,,Holder,Holder,Holder,Holder,Holder,Holder
807,St_Petersburg,2021,2021-07-11,NC,1,SF,2,SZALONTAY_Sandor,HUN,,4.0,2.0,10.742,,Holder,Holder,Holder,Holder,Holder,Holder
804,St_Petersburg,2021,2021-07-11,NC,2,SF,1,IAKOVLEV_Mikhail,RUS,,2.0,1.0,9.946,,Holder,Holder,Holder,Holder,Holder,Holder
805,St_Petersburg,2021,2021-07-11,NC,2,SF,1,DERACHE_Tom,FRA,,3.0,2.0,10.209,,Holder,Holder,Holder,Holder,Holder,Holder
806,St_Petersburg,2021,2021-07-11,NC,2,SF,2,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.396,,Holder,Holder,Holder,Holder,Holder,Holder
807,St_Petersburg,2021,2021-07-11,NC,2,SF,2,SZALONTAY_Sandor,HUN,,4.0,2.0,11.078000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
808,St_Petersburg,2021,2021-07-11,NC,1,F,G,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,2.0,10.151,,Holder,Holder,Holder,Holder,Holder,Holder
809,St_Petersburg,2021,2021-07-11,NC,1,F,G,IAKOVLEV_Mikhail,RUS,,2.0,1.0,10.144,,Holder,Holder,Holder,Holder,Holder,Holder
810,St_Petersburg,2021,2021-07-11,NC,1,F,B,DERACHE_Tom,FRA,,3.0,1.0,10.211,,Holder,Holder,Holder,Holder,Holder,Holder
811,St_Petersburg,2021,2021-07-11,NC,1,F,B,SZALONTAY_Sandor,HUN,,4.0,2.0,10.297,,Holder,Holder,Holder,Holder,Holder,Holder
808,St_Petersburg,2021,2021-07-11,NC,2,F,G,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.201,,Holder,Holder,Holder,Holder,Holder,Holder
809,St_Petersburg,2021,2021-07-11,NC,2,F,G,IAKOVLEV_Mikhail,RUS,,2.0,2.0,10.294,,Holder,Holder,Holder,Holder,Holder,Holder
810,St_Petersburg,2021,2021-07-11,NC,2,F,B,DERACHE_Tom,FRA,,3.0,1.0,10.253,,Holder,Holder,Holder,Holder,Holder,Holder
811,St_Petersburg,2021,2021-07-11,NC,2,F,B,SZALONTAY_Sandor,HUN,,4.0,2.0,10.419,,Holder,Holder,Holder,Holder,Holder,Holder
808,St_Petersburg,2021,2021-07-11,NC,3,F,G,QUINTERO_CHAVARRO_Kevin_Santiago,COL,,1.0,1.0,10.122,,Holder,Holder,Holder,Holder,Holder,Holder
809,St_Petersburg,2021,2021-07-11,NC,3,F,G,IAKOVLEV_Mikhail,RUS,,2.0,2.0,10.209,,Holder,Holder,Holder,Holder,Holder,Holder
812,Tokyo,2021,2021-08-04,OLY,1,R32,1,HOOGLAND_Jeffrey,NED,,2.0,1.0,9.821,,Holder,Holder,Holder,Holder,Holder,Holder
813,Tokyo,2021,2021-08-04,OLY,1,R32,1,MITCHELL_Ethan,NZL,,24.0,2.0,10.054,,Holder,Holder,Holder,Holder,Holder,Holder
814,Tokyo,2021,2021-08-04,OLY,1,R32,2,LAVREYSEN_Harrie,NED,,1.0,1.0,10.005,,Holder,Holder,Holder,Holder,Holder,Holder
815,Tokyo,2021,2021-08-04,OLY,1,R32,2,SAHROM_Muhammad_Shah_Firdaus,MAS,,12.0,2.0,10.068000000000001,,Holder,Holder,Holder,Holder,Holder,Holder
